Год;Субъект;Численность населения;Базовый год
1995,0;86,0;1478147,0;2014
1996,0;86,0;1464672,0;2014
1997,0;86,0;1446987,0;2014
1998,0;86,0;1436331,0;2014
1999,0;86,0;1425212,0;2014
2000,0;86,0;1409465,0;2014
2001,0;86,0;1399372,0;2014
2002,0;86,0;1389702,0;2014
2003,0;86,0;1380603,0;2014
2004,0;86,0;1373492,0;2014
2005,0;86,0;1366715,0;2014
2006,0;86,0;1358916,0;2014
2007,0;86,0;1352194,0;2014
2008,0;86,0;1350465,0;2014
2009,0;86,0;1348674,0;2014
2010,0;86,0;1347187,0;2014
2011,0;86,0;1342347,0;2014
2012,0;86,0;1341935,0;2014
2013,0;86,0;1341543,0;2014
2014,0;86,0;1339372,0;2014
1990,0;1,0;938909,0;2014
1991,0;1,0;942545,0;2014
1992,0;1,0;943982,0;2014
1993,0;1,0;942599,0;2014
1994,0;1,0;937248,0;2014
1995,0;1,0;933276,0;2014
1996,0;1,0;931388,0;2014
1997,0;1,0;920553,0;2014
1998,0;1,0;912828,0;2014
1999,0;1,0;905281,0;2014
2000,0;1,0;896326,0;2014
2001,0;1,0;888279,0;2014
2002,0;1,0;880811,0;2014
2003,0;1,0;873475,0;2014
2004,0;1,0;866993,0;2014
2005,0;1,0;860160,0;2014
2006,0;1,0;853755,0;2014
2007,0;1,0;847332,0;2014
2008,0;1,0;842355,0;2014
2009,0;1,0;837208,0;2014
2010,0;1,0;833443,0;2014
2011,0;1,0;828509,0;2014
2012,0;1,0;821423,0;2014
2013,0;1,0;816760,0;2014
2014,0;1,0;811125,0;2014
1990,0;33,0;301608,0;2014
1991,0;33,0;290844,0;2014
1992,0;33,0;279865,0;2014
1993,0;33,0;267662,0;2014
1994,0;33,0;251414,0;2014
1995,0;33,0;230209,0;2014
1996,0;33,0;219219,0;2014
1997,0;33,0;209120,0;2014
1998,0;33,0;204165,0;2014
1999,0;33,0;198738,0;2014
2000,0;33,0;192189,0;2014
2001,0;33,0;186889,0;2014
2002,0;33,0;182725,0;2014
2003,0;33,0;179215,0;2014
2004,0;33,0;175660,0;2014
2005,0;33,0;171935,0;2014
2006,0;33,0;168855,0;2014
2007,0;33,0;165844,0;2014
2008,0;33,0;163151,0;2014
2009,0;33,0;160315,0;2014
2010,0;33,0;158600,0;2014
2011,0;33,0;156470,0;2014
2012,0;33,0;154422,0;2014
2013,0;33,0;152295,0;2014
2014,0;33,0;150249,0;2014
1990,0;70,0;702888,0;2014
1991,0;70,0;692521,0;2014
1992,0;70,0;680748,0;2014
1993,0;70,0;667800,0;2014
1994,0;70,0;653292,0;2014
1995,0;70,0;630023,0;2014
1996,0;70,0;606099,0;2014
1997,0;70,0;589156,0;2014
1998,0;70,0;575747,0;2014
1999,0;70,0;564460,0;2014
2000,0;70,0;554889,0;2014
2001,0;70,0;547740,0;2014
2002,0;70,0;541412,0;2014
2003,0;70,0;535127,0;2014
2004,0;70,0;528261,0;2014
2005,0;70,0;522599,0;2014
2006,0;70,0;516524,0;2014
2007,0;70,0;511539,0;2014
2008,0;70,0;508882,0;2014
2009,0;70,0;504866,0;2014
2010,0;70,0;501181,0;2014
2011,0;70,0;496652,0;2014
2012,0;70,0;495315,0;2014
2013,0;70,0;493215,0;2014
2014,0;70,0;490941,0;2014
1990,0;15,0;201037,0;2014
1991,0;15,0;201582,0;2014
1992,0;15,0;201711,0;2014
1993,0;15,0;201068,0;2014
1994,0;15,0;199559,0;2014
1995,0;15,0;198422,0;2014
1996,0;15,0;196551,0;2014
1997,0;15,0;193907,0;2014
1998,0;15,0;191787,0;2014
1999,0;15,0;189682,0;2014
2000,0;15,0;186177,0;2014
2001,0;15,0;184623,0;2014
2002,0;15,0;183647,0;2014
2003,0;15,0;182757,0;2014
2004,0;15,0;181885,0;2014
2005,0;15,0;180849,0;2014
2006,0;15,0;178694,0;2014
2007,0;15,0;177813,0;2014
2008,0;15,0;177704,0;2014
2009,0;15,0;177581,0;2014
2010,0;15,0;177209,0;2014
2011,0;15,0;176267,0;2014
2012,0;15,0;174375,0;2014
2013,0;15,0;172634,0;2014
2014,0;15,0;170341,0;2014
1990,0;92,0;130648,0;2014
1991,0;92,0;123623,0;2014
1992,0;92,0;116632,0;2014
1993,0;92,0;109292,0;2014
1994,0;92,0;99452,0;2014
1995,0;92,0;87561,0;2014
1996,0;92,0;79259,0;2014
1997,0;92,0;73127,0;2014
1998,0;92,0;69779,0;2014
1999,0;92,0;66159,0;2014
2000,0;92,0;62152,0;2014
2001,0;92,0;58852,0;2014
2002,0;92,0;57377,0;2014
2003,0;92,0;55845,0;2014
2004,0;92,0;54030,0;2014
2005,0;92,0;53235,0;2014
2006,0;92,0;53050,0;2014
2007,0;92,0;53008,0;2014
2008,0;92,0;52786,0;2014
2009,0;92,0;52043,0;2014
2010,0;92,0;51116,0;2014
2011,0;92,0;50312,0;2014
2012,0;92,0;50955,0;2014
2013,0;92,0;50750,0;2014
2014,0;92,0;50526,0;2014
2015,0;65,0;146298870,0;2014
2016,0;65,0;146630826,0;2014
2017,0;65,0;146960916,0;2014
2018,0;65,0;147288535,0;2014
2019,0;65,0;147614426,0;2014
2020,0;65,0;147943130,0;2014
2021,0;65,0;148281000,0;2014
2022,0;65,0;148637069,0;2014
2023,0;65,0;149021966,0;2014
2024,0;65,0;149446572,0;2014
2025,0;65,0;149919371,0;2014
2026,0;65,0;150442341,0;2014
2027,0;65,0;151005930,0;2014
2028,0;65,0;151585544,0;2014
2029,0;65,0;152143417,0;2014
2030,0;65,0;152637097,0;2014
2031,0;65,0;153028928,0;2014
2032,0;65,0;153289930,0;2014
2033,0;65,0;153401254,0;2014
2034,0;65,0;153359406,0;2014
2035,0;65,0;153179971,0;2014
2036,0;65,0;152891529,0;2014
2037,0;65,0;152523691,0;2014
2038,0;65,0;152098590,0;2014
2039,0;65,0;151628877,0;2014
2015,0;88,0;38946252,0;2014
2016,0;88,0;39082211,0;2014
2017,0;88,0;39220875,0;2014
2018,0;88,0;39365296,0;2014
2019,0;88,0;39519336,0;2014
2020,0;88,0;39687706,0;2014
2021,0;88,0;39874193,0;2014
2022,0;88,0;40079681,0;2014
2023,0;88,0;40298945,0;2014
2024,0;88,0;40518747,0;2014
2025,0;88,0;40720265,0;2014
2026,0;88,0;40885861,0;2014
2027,0;88,0;41003769,0;2014
2028,0;88,0;41066842,0;2014
2029,0;88,0;41071802,0;2014
2030,0;88,0;41022458,0;2014
2031,0;88,0;40929951,0;2014
2032,0;88,0;40807397,0;2014
2033,0;88,0;40664844,0;2014
2034,0;88,0;40507925,0;2014
2035,0;88,0;40338924,0;2014
2036,0;88,0;40158881,0;2014
2037,0;88,0;39970051,0;2014
2038,0;88,0;39777848,0;2014
2039,0;88,0;39590913,0;2014
2015,0;5,0;1540594,0;2014
2016,0;5,0;1535766,0;2014
2017,0;5,0;1529241,0;2014
2018,0;5,0;1521119,0;2014
2019,0;5,0;1511836,0;2014
2020,0;5,0;1501801,0;2014
2021,0;5,0;1491006,0;2014
2022,0;5,0;1479549,0;2014
2023,0;5,0;1467687,0;2014
2024,0;5,0;1455851,0;2014
2025,0;5,0;1444579,0;2014
2026,0;5,0;1434285,0;2014
2027,0;5,0;1425037,0;2014
2028,0;5,0;1416558,0;2014
2029,0;5,0;1408466,0;2014
2030,0;5,0;1400556,0;2014
2031,0;5,0;1392965,0;2014
2032,0;5,0;1386175,0;2014
2033,0;5,0;1380864,0;2014
2034,0;5,0;1377634,0;2014
2035,0;5,0;1376739,0;2014
2036,0;5,0;1378007,0;2014
2037,0;5,0;1380980,0;2014
2038,0;5,0;1385132,0;2014
2039,0;5,0;1390009,0;2014
2015,0;6,0;1237250,0;2014
2016,0;6,0;1236793,0;2014
2017,0;6,0;1240288,0;2014
2018,0;6,0;1246252,0;2014
2019,0;6,0;1253742,0;2014
2020,0;6,0;1261973,0;2014
2021,0;6,0;1270549,0;2014
2022,0;6,0;1279228,0;2014
2023,0;6,0;1287906,0;2014
2024,0;6,0;1296563,0;2014
2025,0;6,0;1305263,0;2014
2026,0;6,0;1314142,0;2014
2027,0;6,0;1323408,0;2014
2028,0;6,0;1333326,0;2014
2029,0;6,0;1344187,0;2014
2030,0;6,0;1356246,0;2014
2031,0;6,0;1369616,0;2014
2032,0;6,0;1384124,0;2014
2033,0;6,0;1399190,0;2014
2034,0;6,0;1413843,0;2014
2035,0;6,0;1426942,0;2014
2036,0;6,0;1437466,0;2014
2037,0;6,0;1444645,0;2014
2038,0;6,0;1447965,0;2014
2039,0;6,0;1447289,0;2014
2015,0;7,0;1410204,0;2014
2016,0;7,0;1411230,0;2014
2017,0;7,0;1415548,0;2014
2018,0;7,0;1421982,0;2014
2019,0;7,0;1429706,0;2014
2020,0;7,0;1438069,0;2014
2021,0;7,0;1446707,0;2014
2022,0;7,0;1455395,0;2014
2023,0;7,0;1464022,0;2014
2024,0;7,0;1472558,0;2014
2025,0;7,0;1481049,0;2014
2026,0;7,0;1489609,0;2014
2027,0;7,0;1498420,0;2014
2028,0;7,0;1507721,0;2014
2029,0;7,0;1517793,0;2014
2030,0;7,0;1528918,0;2014
2031,0;7,0;1541316,0;2014
2032,0;7,0;1555038,0;2014
2033,0;7,0;1569843,0;2014
2034,0;7,0;1585107,0;2014
2035,0;7,0;1599864,0;2014
2036,0;7,0;1613012,0;2014
2037,0;7,0;1623553,0;2014
2038,0;7,0;1630703,0;2014
2039,0;7,0;1633940,0;2014
2015,0;10,0;2333169,0;2014
2016,0;10,0;2339604,0;2014
2017,0;10,0;2347543,0;2014
2018,0;10,0;2356160,0;2014
2019,0;10,0;2365212,0;2014
2020,0;10,0;2374305,0;2014
2021,0;10,0;2383308,0;2014
2022,0;10,0;2392133,0;2014
2023,0;10,0;2400782,0;2014
2024,0;10,0;2409315,0;2014
2025,0;10,0;2417861,0;2014
2026,0;10,0;2426609,0;2014
2027,0;10,0;2435800,0;2014
2028,0;10,0;2445715,0;2014
2029,0;10,0;2456645,0;2014
2030,0;10,0;2468845,0;2014
2031,0;10,0;2482455,0;2014
2032,0;10,0;2497395,0;2014
2033,0;10,0;2513259,0;2014
2034,0;10,0;2529277,0;2014
2035,0;10,0;2544410,0;2014
2036,0;10,0;2557558,0;2014
2037,0;10,0;2567746,0;2014
2038,0;10,0;2574209,0;2014
2039,0;10,0;2576485,0;2014
2015,0;17,0;1043115,0;2014
2016,0;17,0;1045870,0;2014
2017,0;17,0;1050979,0;2014
2018,0;17,0;1057418,0;2014
2019,0;17,0;1064748,0;2014
2020,0;17,0;1072439,0;2014
2021,0;17,0;1080251,0;2014
2022,0;17,0;1088005,0;2014
2023,0;17,0;1095620,0;2014
2024,0;17,0;1103071,0;2014
2025,0;17,0;1110396,0;2014
2026,0;17,0;1117688,0;2014
2027,0;17,0;1125092,0;2014
2028,0;17,0;1132802,0;2014
2029,0;17,0;1141048,0;2014
2030,0;17,0;1150081,0;2014
2031,0;17,0;1160136,0;2014
2032,0;17,0;1171376,0;2014
2033,0;17,0;1183811,0;2014
2034,0;17,0;1197201,0;2014
2035,0;17,0;1210997,0;2014
2036,0;17,0;1224377,0;2014
2037,0;17,0;1236396,0;2014
2038,0;17,0;1246166,0;2014
2039,0;17,0;1252958,0;2014
2015,0;21,0;1005369,0;2014
2016,0;21,0;1007490,0;2014
2017,0;21,0;1010351,0;2014
2018,0;21,0;1013696,0;2014
2019,0;21,0;1017291,0;2014
2020,0;21,0;1020975,0;2014
2021,0;21,0;1024652,0;2014
2022,0;21,0;1028269,0;2014
2023,0;21,0;1031803,0;2014
2024,0;21,0;1035260,0;2014
2025,0;21,0;1038672,0;2014
2026,0;21,0;1042096,0;2014
2027,0;21,0;1045612,0;2014
2028,0;21,0;1049321,0;2014
2029,0;21,0;1053336,0;2014
2030,0;21,0;1057774,0;2014
2031,0;21,0;1062735,0;2014
2032,0;21,0;1068270,0;2014
2033,0;21,0;1074341,0;2014
2034,0;21,0;1080779,0;2014
2035,0;21,0;1087272,0;2014
2036,0;21,0;1093402,0;2014
2037,0;21,0;1098728,0;2014
2038,0;21,0;1102856,0;2014
2039,0;21,0;1105477,0;2014
2015,0;26,0;656233,0;2014
2016,0;26,0;657599,0;2014
2017,0;26,0;660138,0;2014
2018,0;26,0;663354,0;2014
2019,0;26,0;666997,0;2014
2020,0;26,0;670824,0;2014
2021,0;26,0;674710,0;2014
2022,0;26,0;678569,0;2014
2023,0;26,0;682361,0;2014
2024,0;26,0;686075,0;2014
2025,0;26,0;689731,0;2014
2026,0;26,0;693377,0;2014
2027,0;26,0;697088,0;2014
2028,0;26,0;700962,0;2014
2029,0;26,0;705115,0;2014
2030,0;26,0;709672,0;2014
2031,0;26,0;714749,0;2014
2032,0;26,0;720421,0;2014
2033,0;26,0;726680,0;2014
2034,0;26,0;733388,0;2014
2035,0;26,0;740250,0;2014
2036,0;26,0;746841,0;2014
2037,0;26,0;752688,0;2014
2038,0;26,0;757358,0;2014
2039,0;26,0;760502,0;2014
2015,0;30,0;1121416,0;2014
2016,0;30,0;1125648,0;2014
2017,0;30,0;1130930,0;2014
2018,0;30,0;1136768,0;2014
2019,0;30,0;1142889,0;2014
2020,0;30,0;1149066,0;2014
2021,0;30,0;1155188,0;2014
2022,0;30,0;1161194,0;2014
2023,0;30,0;1167078,0;2014
2024,0;30,0;1172878,0;2014
2025,0;30,0;1178676,0;2014
2026,0;30,0;1184597,0;2014
2027,0;30,0;1190801,0;2014
2028,0;30,0;1197477,0;2014
2029,0;30,0;1204823,0;2014
2030,0;30,0;1213017,0;2014
2031,0;30,0;1222164,0;2014
2032,0;30,0;1232228,0;2014
2033,0;30,0;1242957,0;2014
2034,0;30,0;1253851,0;2014
2035,0;30,0;1264216,0;2014
2036,0;30,0;1273303,0;2014
2037,0;30,0;1280438,0;2014
2038,0;30,0;1285086,0;2014
2039,0;30,0;1286910,0;2014
2015,0;32,0;1159291,0;2014
2016,0;32,0;1160403,0;2014
2017,0;32,0;1162723,0;2014
2018,0;32,0;1165787,0;2014
2019,0;32,0;1169287,0;2014
2020,0;32,0;1172997,0;2014
2021,0;32,0;1176780,0;2014
2022,0;32,0;1180550,0;2014
2023,0;32,0;1184265,0;2014
2024,0;32,0;1187914,0;2014
2025,0;32,0;1191517,0;2014
2026,0;32,0;1195122,0;2014
2027,0;32,0;1198803,0;2014
2028,0;32,0;1202658,0;2014
2029,0;32,0;1206804,0;2014
2030,0;32,0;1211363,0;2014
2031,0;32,0;1216445,0;2014
2032,0;32,0;1222111,0;2014
2033,0;32,0;1228330,0;2014
2034,0;32,0;1234931,0;2014
2035,0;32,0;1241586,0;2014
2036,0;32,0;1247855,0;2014
2037,0;32,0;1253275,0;2014
2038,0;32,0;1257443,0;2014
2039,0;32,0;1260046,0;2014
2015,0;34,0;7164432,0;2014
2016,0;34,0;7159330,0;2014
2017,0;34,0;7152130,0;2014
2018,0;34,0;7138976,0;2014
2019,0;34,0;7115240,0;2014
2020,0;34,0;7087696,0;2014
2021,0;34,0;7059365,0;2014
2022,0;34,0;7029253,0;2014
2023,0;34,0;6997382,0;2014
2024,0;34,0;6964297,0;2014
2025,0;34,0;6930957,0;2014
2026,0;34,0;6899127,0;2014
2027,0;34,0;6870579,0;2014
2028,0;34,0;6845954,0;2014
2029,0;34,0;6824463,0;2014
2030,0;34,0;6804729,0;2014
2031,0;34,0;6785946,0;2014
2032,0;34,0;6768424,0;2014
2033,0;34,0;6753427,0;2014
2034,0;34,0;6742564,0;2014
2035,0;34,0;6737010,0;2014
2036,0;34,0;6736968,0;2014
2037,0;34,0;6741703,0;2014
2038,0;34,0;6750004,0;2014
2039,0;34,0;6760660,0;2014
2015,0;42,0;767334,0;2014
2016,0;42,0;767066,0;2014
2017,0;42,0;768847,0;2014
2018,0;42,0;771903,0;2014
2019,0;42,0;775753,0;2014
2020,0;42,0;779986,0;2014
2021,0;42,0;784398,0;2014
2022,0;42,0;788864,0;2014
2023,0;42,0;793330,0;2014
2024,0;42,0;797787,0;2014
2025,0;42,0;802267,0;2014
2026,0;42,0;806840,0;2014
2027,0;42,0;811614,0;2014
2028,0;42,0;816725,0;2014
2029,0;42,0;822323,0;2014
2030,0;42,0;828539,0;2014
2031,0;42,0;835429,0;2014
2032,0;42,0;842901,0;2014
2033,0;42,0;850652,0;2014
2034,0;42,0;858179,0;2014
2035,0;42,0;864894,0;2014
2036,0;42,0;870274,0;2014
2037,0;42,0;873925,0;2014
2038,0;42,0;875587,0;2014
2039,0;42,0;875195,0;2014
2015,0;67,0;1141925,0;2014
2016,0;67,0;1145296,0;2014
2017,0;67,0;1150406,0;2014
2018,0;67,0;1156494,0;2014
2019,0;67,0;1163212,0;2014
2020,0;67,0;1170150,0;2014
2021,0;67,0;1177125,0;2014
2022,0;67,0;1184004,0;2014
2023,0;67,0;1190731,0;2014
2024,0;67,0;1197298,0;2014
2025,0;67,0;1203750,0;2014
2026,0;67,0;1210180,0;2014
2027,0;67,0;1216725,0;2014
2028,0;67,0;1223562,0;2014
2029,0;67,0;1230899,0;2014
2030,0;67,0;1238958,0;2014
2031,0;67,0;1247943,0;2014
2032,0;67,0;1257994,0;2014
2033,0;67,0;1269112,0;2014
2034,0;67,0;1281079,0;2014
2035,0;67,0;1293407,0;2014
2036,0;67,0;1305371,0;2014
2037,0;67,0;1316136,0;2014
2038,0;67,0;1324912,0;2014
2039,0;67,0;1331045,0;2014
2015,0;75,0;966764,0;2014
2016,0;75,0;968425,0;2014
2017,0;75,0;972547,0;2014
2018,0;75,0;978120,0;2014
2019,0;75,0;984695,0;2014
2020,0;75,0;991702,0;2014
2021,0;75,0;998891,0;2014
2022,0;75,0;1006075,0;2014
2023,0;75,0;1013167,0;2014
2024,0;75,0;1020135,0;2014
2025,0;75,0;1027009,0;2014
2026,0;75,0;1033871,0;2014
2027,0;75,0;1040855,0;2014
2028,0;75,0;1048142,0;2014
2029,0;75,0;1055950,0;2014
2030,0;75,0;1064513,0;2014
2031,0;75,0;1074045,0;2014
2032,0;75,0;1084681,0;2014
2033,0;75,0;1096389,0;2014
2034,0;75,0;1108882,0;2014
2035,0;75,0;1121572,0;2014
2036,0;75,0;1133638,0;2014
2037,0;75,0;1144195,0;2014
2038,0;75,0;1152455,0;2014
2039,0;75,0;1157800,0;2014
2015,0;77,0;1067579,0;2014
2016,0;77,0;1069447,0;2014
2017,0;77,0;1073980,0;2014
2018,0;77,0;1080120,0;2014
2019,0;77,0;1087296,0;2014
2020,0;77,0;1094945,0;2014
2021,0;77,0;1102783,0;2014
2022,0;77,0;1110615,0;2014
2023,0;77,0;1118347,0;2014
2024,0;77,0;1125949,0;2014
2025,0;77,0;1133457,0;2014
2026,0;77,0;1140965,0;2014
2027,0;77,0;1148624,0;2014
2028,0;77,0;1156635,0;2014
2029,0;77,0;1165238,0;2014
2030,0;77,0;1174689,0;2014
2031,0;77,0;1185217,0;2014
2032,0;77,0;1196954,0;2014
2033,0;77,0;1209839,0;2014
2034,0;77,0;1223520,0;2014
2035,0;77,0;1237318,0;2014
2036,0;77,0;1250315,0;2014
2037,0;77,0;1261550,0;2014
2038,0;77,0;1270184,0;2014
2039,0;77,0;1275570,0;2014
2015,0;78,0;1323793,0;2014
2016,0;78,0;1326348,0;2014
2017,0;78,0;1332265,0;2014
2018,0;78,0;1340184,0;2014
2019,0;78,0;1349418,0;2014
2020,0;78,0;1359238,0;2014
2021,0;78,0;1369290,0;2014
2022,0;78,0;1379324,0;2014
2023,0;78,0;1389222,0;2014
2024,0;78,0;1398945,0;2014
2025,0;78,0;1408538,0;2014
2026,0;78,0;1418120,0;2014
2027,0;78,0;1427882,0;2014
2028,0;78,0;1438079,0;2014
2029,0;78,0;1449016,0;2014
2030,0;78,0;1461021,0;2014
2031,0;78,0;1474390,0;2014
2032,0;78,0;1489305,0;2014
2033,0;78,0;1505712,0;2014
2034,0;78,0;1523196,0;2014
2035,0;78,0;1540923,0;2014
2036,0;78,0;1557741,0;2014
2037,0;78,0;1572415,0;2014
2038,0;78,0;1583851,0;2014
2039,0;78,0;1591192,0;2014
2015,0;80,0;1519393,0;2014
2016,0;80,0;1522694,0;2014
2017,0;80,0;1530151,0;2014
2018,0;80,0;1540228,0;2014
2019,0;80,0;1551958,0;2014
2020,0;80,0;1564443,0;2014
2021,0;80,0;1577220,0;2014
2022,0;80,0;1589979,0;2014
2023,0;80,0;1602566,0;2014
2024,0;80,0;1614933,0;2014
2025,0;80,0;1627138,0;2014
2026,0;80,0;1639332,0;2014
2027,0;80,0;1651759,0;2014
2028,0;80,0;1664744,0;2014
2029,0;80,0;1678677,0;2014
2030,0;80,0;1693973,0;2014
2031,0;80,0;1711009,0;2014
2032,0;80,0;1730012,0;2014
2033,0;80,0;1750906,0;2014
2034,0;80,0;1773152,0;2014
2035,0;80,0;1795679,0;2014
2036,0;80,0;1817015,0;2014
2037,0;80,0;1835591,0;2014
2038,0;80,0;1850020,0;2014
2039,0;80,0;1859222,0;2014
2015,0;95,0;1275317,0;2014
2016,0;95,0;1279843,0;2014
2017,0;95,0;1285045,0;2014
2018,0;95,0;1290508,0;2014
2019,0;95,0;1296144,0;2014
2020,0;95,0;1301745,0;2014
2021,0;95,0;1307265,0;2014
2022,0;95,0;1312677,0;2014
2023,0;95,0;1318008,0;2014
2024,0;95,0;1323321,0;2014
2025,0;95,0;1328720,0;2014
2026,0;95,0;1334345,0;2014
2027,0;95,0;1340363,0;2014
2028,0;95,0;1346956,0;2014
2029,0;95,0;1354294,0;2014
2030,0;95,0;1362489,0;2014
2031,0;95,0;1371535,0;2014
2032,0;95,0;1381236,0;2014
2033,0;95,0;1391167,0;2014
2034,0;95,0;1400710,0;2014
2035,0;95,0;1409178,0;2014
2036,0;95,0;1415941,0;2014
2037,0;95,0;1420493,0;2014
2038,0;95,0;1422499,0;2014
2039,0;95,0;1421883,0;2014
2015,0;11,0;12173493,0;2014
2016,0;11,0;12191933,0;2014
2017,0;11,0;12181046,0;2014
2018,0;11,0;12148240,0;2014
2019,0;11,0;12096763,0;2014
2020,0;11,0;12037789,0;2014
2021,0;11,0;11976429,0;2014
2022,0;11,0;11912733,0;2014
2023,0;11,0;11846285,0;2014
2024,0;11,0;11777641,0;2014
2025,0;11,0;11708970,0;2014
2026,0;11,0;11644265,0;2014
2027,0;11,0;11587378,0;2014
2028,0;11,0;11539360,0;2014
2029,0;11,0;11498019,0;2014
2030,0;11,0;11460240,0;2014
2031,0;11,0;11424552,0;2014
2032,0;11,0;11391952,0;2014
2033,0;11,0;11365175,0;2014
2034,0;11,0;11347220,0;2014
2035,0;11,0;11339844,0;2014
2036,0;11,0;11342824,0;2014
2037,0;11,0;11354353,0;2014
2038,0;11,0;11372021,0;2014
2039,0;11,0;11393606,0;2014
2015,0;72,0;13864450,0;2014
2016,0;72,0;13936529,0;2014
2017,0;72,0;14008203,0;2014
2018,0;72,0;14081176,0;2014
2019,0;72,0;14155746,0;2014
2020,0;72,0;14234200,0;2014
2021,0;72,0;14318629,0;2014
2022,0;72,0;14411470,0;2014
2023,0;72,0;14514529,0;2014
2024,0;72,0;14627877,0;2014
2025,0;72,0;14748456,0;2014
2026,0;72,0;14869382,0;2014
2027,0;72,0;14981145,0;2014
2028,0;72,0;15074500,0;2014
2029,0;72,0;15142534,0;2014
2030,0;72,0;15180587,0;2014
2031,0;72,0;15186391,0;2014
2032,0;72,0;15161556,0;2014
2033,0;72,0;15111619,0;2014
2034,0;72,0;15043512,0;2014
2035,0;72,0;14962917,0;2014
2036,0;72,0;14873278,0;2014
2037,0;72,0;14776152,0;2014
2038,0;72,0;14672243,0;2014
2039,0;72,0;14562711,0;2014
2015,0;55,0;634052,0;2014
2016,0;55,0;635016,0;2014
2017,0;55,0;637024,0;2014
2018,0;55,0;639659,0;2014
2019,0;55,0;642693,0;2014
2020,0;55,0;645905,0;2014
2021,0;55,0;649182,0;2014
2022,0;55,0;652447,0;2014
2023,0;55,0;655662,0;2014
2024,0;55,0;658816,0;2014
2025,0;55,0;661925,0;2014
2026,0;55,0;665028,0;2014
2027,0;55,0;668187,0;2014
2028,0;55,0;671485,0;2014
2029,0;55,0;675021,0;2014
2030,0;55,0;678901,0;2014
2031,0;55,0;683222,0;2014
2032,0;55,0;688046,0;2014
2033,0;55,0;693361,0;2014
2034,0;55,0;699041,0;2014
2035,0;55,0;704825,0;2014
2036,0;55,0;710345,0;2014
2037,0;55,0;715201,0;2014
2038,0;55,0;719031,0;2014
2039,0;55,0;721548,0;2014
2015,0;56,0;870016,0;2014
2016,0;56,0;872023,0;2014
2017,0;56,0;877400,0;2014
2018,0;56,0;884844,0;2014
2019,0;56,0;893601,0;2014
2020,0;56,0;902971,0;2014
2021,0;56,0;912593,0;2014
2022,0;56,0;922223,0;2014
2023,0;56,0;931744,0;2014
2024,0;56,0;941118,0;2014
2025,0;56,0;950390,0;2014
2026,0;56,0;959677,0;2014
2027,0;56,0;969167,0;2014
2028,0;56,0;979111,0;2014
2029,0;56,0;989808,0;2014
2030,0;56,0;1001573,0;2014
2031,0;56,0;1014682,0;2014
2032,0;56,0;1029280,0;2014
2033,0;56,0;1045257,0;2014
2034,0;56,0;1062130,0;2014
2035,0;56,0;1079011,0;2014
2036,0;56,0;1094743,0;2014
2037,0;56,0;1108151,0;2014
2038,0;56,0;1118233,0;2014
2039,0;56,0;1124234,0;2014
2015,0;2,0;1188321,0;2014
2016,0;2,0;1189874,0;2014
2017,0;2,0;1195458,0;2014
2018,0;2,0;1203550,0;2014
2019,0;2,0;1213224,0;2014
2020,0;2,0;1223657,0;2014
2021,0;2,0;1234418,0;2014
2022,0;2,0;1245224,0;2014
2023,0;2,0;1255939,0;2014
2024,0;2,0;1266522,0;2014
2025,0;2,0;1277027,0;2014
2026,0;2,0;1287590,0;2014
2027,0;2,0;1298431,0;2014
2028,0;2,0;1309840,0;2014
2029,0;2,0;1322161,0;2014
2030,0;2,0;1335748,0;2014
2031,0;2,0;1350890,0;2014
2032,0;2,0;1367695,0;2014
2033,0;2,0;1385937,0;2014
2034,0;2,0;1404933,0;2014
2035,0;2,0;1423557,0;2014
2036,0;2,0;1440456,0;2014
2037,0;2,0;1454349,0;2014
2038,0;2,0;1464201,0;2014
2039,0;2,0;1469280,0;2014
2015,0;36,0;43289,0;2014
2016,0;36,0;43540,0;2014
2017,0;36,0;43786,0;2014
2018,0;36,0;44029,0;2014
2019,0;36,0;44276,0;2014
2020,0;36,0;44533,0;2014
2021,0;36,0;44808,0;2014
2022,0;36,0;45110,0;2014
2023,0;36,0;45447,0;2014
2024,0;36,0;45826,0;2014
2025,0;36,0;46249,0;2014
2026,0;36,0;46713,0;2014
2027,0;36,0;47206,0;2014
2028,0;36,0;47705,0;2014
2029,0;36,0;48180,0;2014
2030,0;36,0;48599,0;2014
2031,0;36,0;48931,0;2014
2032,0;36,0;49152,0;2014
2033,0;36,0;49245,0;2014
2034,0;36,0;49207,0;2014
2035,0;36,0;49050,0;2014
2036,0;36,0;48793,0;2014
2037,0;36,0;48459,0;2014
2038,0;36,0;48067,0;2014
2039,0;36,0;47628,0;2014
2015,0;3,0;1144674,0;2014
2016,0;3,0;1145873,0;2014
2017,0;3,0;1151164,0;2014
2018,0;3,0;1159021,0;2014
2019,0;3,0;1168484,0;2014
2020,0;3,0;1178727,0;2014
2021,0;3,0;1189313,0;2014
2022,0;3,0;1199959,0;2014
2023,0;3,0;1210531,0;2014
2024,0;3,0;1220990,0;2014
2025,0;3,0;1231391,0;2014
2026,0;3,0;1241873,0;2014
2027,0;3,0;1252657,0;2014
2028,0;3,0;1264035,0;2014
2029,0;3,0;1276350,0;2014
2030,0;3,0;1289949,0;2014
2031,0;3,0;1305103,0;2014
2032,0;3,0;1321883,0;2014
2033,0;3,0;1340003,0;2014
2034,0;3,0;1358711,0;2014
